 Latitude , Longitude , Magnitude 
1.4528,97.5679,3.7
1.1024,97.1973,4.6
1.2411,97.1144,4.2
2.3603,97.1716,4.9
1.0113,97.7967,4.4
1.3525,97.4068,4.6
2.5757,95.8791,4.9
0.7267,96.3237,5
0.0895,98.0802,4.6
2.1799,96.1056,4.4
1.1094,97.0616,4.5
0.976,97.5628,3.6
0.7208,97.7682,4
0.3033,97.4214,3.5
1.8271,96.6072,3.8
0.0858,98.3551,3.9
0.3801,97.5718,4.5
0.4284,96.6408,3.7
1.6326,96.1883,3.8
-1.413,99.5129,3.9
3.8842,95.892,4.5
0.9084,97.4581,4.3
2.2692,96.2321,4.5
0.3103,97.3847,3.4
2.0198,96.69,4.4
0.261,97.67,4.5
0.3434,97.7218,4.2
1.4294,97.1029,4.6
-0.1497,102.1184,3.4
2.0341,96.9057,3.6
5.0634,94.9892,3.6
-1.2327,101.0929,3.7
1.429,97.2049,5.8
0.7548,97.0752,3.9
-0.1227,98.3087,4
1.3659,97.1281,4.2
1.2767,97.051,4.6
1.3795,97.2246,4.5
1.3744,97.1644,4.8
0.9025,97.3674,4.2
0.9361,97.5244,3.8
1.2274,97.1877,3.7
1.3056,97.2125,4.6
1.3808,97.1488,4.2
1.1414,97.1625,3.5
0.9747,98.6029,3.6
1.1776,96.8753,3.6
2.4741,95.6706,3.6
0.6497,98.0066,3.4
2.2248,96.7769,4.6
1.2519,96.9755,3.9
1.07,96.9924,3.5
1.2367,97.4362,4.3
2.2898,96.07,4.1
1.0409,97.0258,3.6
1.129,97.081,4.1
1.2757,96.9907,4.7
2.4749,96.1543,4.3
1.6003,97.0574,3.6
-1.4241,99.8078,3.4
1.9534,98.3541,3.5
0.2548,98.5117,3.5
1.3893,97.4849,3.3
1.1844,97.1407,4.2
4.8392,95.7704,4.2
1.304,97.1659,4.6
1.7272,97.0127,4
-5.0197,103.2697,3.8
2.5341,95.9052,3.9
-1.1551,100.5881,3.5
5.0026,96.4111,4.2
1.2705,97.0654,4.5
1.471,97.3781,3.4
-1.6705,99.6475,4.6
-3.9985,102.8591,3.4
2.2375,96.1882,4.3
1.8078,97.6272,3.6
0.8566,97.3719,4.6
-4.5813,103.1215,4.9
-0.5706,96.5794,4.6
1.3375,97.2041,4.5
1.4633,97.1084,4.5
-2.0767,101.0336,4.4
1.0418,97.2085,4.6
0.887,97.5232,3.7
2.05,96.7286,4.5
2.3566,97.3761,3.7
2.1826,96.7437,6
2.069,96.6694,4.4
2.6334,95.8426,4.5
1.1269,97.4589,4.5
5.1168,95.0039,3.5
2.8135,96.2689,3.8
2.6868,96.1605,3.6
-0.7153,100.9214,3.4
1.704,97.7189,4.6
1.9904,96.5919,4.2
-0.2737,97.0102,4
-0.372,96.5909,4.1
2.2096,97.4604,4.2
1.7903,97.1269,5.5
1.1265,97.1826,4.4
0.7723,97.4044,4
0.6883,98.576,3.8
1.0312,97.5506,5.2
1.5587,97.7965,3.4
2.1337,99.3352,3.9
1.6896,97.1552,4.3
1.6184,97.0012,4
1.4147,97.2125,4.5
2.1189,96.6407,5
1.1916,97.2355,4.5
1.6063,97.6796,3.4
-0.837,100.7148,3.8
2.0919,96.517,4.9
1.2434,98.2714,4.5
2.7257,98.1637,4.1
1.9422,96.1633,3.9
3.8652,95.7328,4.6
0.1043,97.7351,4.8
1.8367,97.7125,4.3
0.2921,97.7571,3.8
2.1843,96.6794,3.7
2.7143,95.6885,5
1.8337,96.9835,3.6
1.4918,97.1088,3.7
1.1346,97.1626,4.3
1.1609,97.9971,4.4
0.9154,97.0773,3.7
0.2644,98.2703,3.8
1.9669,98.0739,3.6
2.1261,96.3443,4.7
0.3874,97.4725,3.5
1.2933,97.438,3.6
-1.6043,99.1732,4.1
0.9422,97.4912,3.7
1.0854,97.0469,3.7
1.2333,97.1538,4.5
1.2997,97.2524,4.8
2.1408,96.7634,4.3
1.9583,98.9758,4.7
1.9116,98.9792,4.6
1.0667,97.127,4.8
2.8101,96.2225,3.7
-5.9751,103.4099,3.6
-0.2381,96.6661,3.8
-1.6027,99.8475,3.6
-0.2512,96.7888,4.3
2.1348,96.8184,5.3
2.4194,96.6152,3.6
1.097,97.219,4.5
0.4446,96.8802,4.2
1.2435,97.1411,4.8
1.2272,97.196,4.7
1.0717,97.1884,4.1
2.278,96.1833,3.8
1.0886,97.3352,4.6
3.0363,96.7721,3.5
2.3334,97.2183,3.8
2.1992,97.0377,4.3
1.2372,97.2262,4.8
1.0775,97.142,4.2
1.3863,97.7883,3.7
1.1122,97.27,5
1.9999,96.0573,3.6
3.0362,96.1296,4.2
1.0966,97.1572,4.6
2.4186,96.6909,4
1.1964,97.1742,4.4
-0.1328,98.631,3.8
2.2849,96.3715,4.8
-5.387,101.7072,3.9
0.8675,97.4601,4
-3.9677,101.196,4.1
2.433,95.9826,4.4
0.7699,96.9352,3.4
1.6157,96.9324,3.6
2.6334,95.9353,4.6
0.8932,97.4835,4.2
1.3956,97.1964,4.7
2.5645,95.7486,4.5
0.4881,98.3892,4.6
2.0142,96.5009,3.7
-3.2842,102.4751,4
0.8928,97.9759,3.9
1.0808,97.2365,4.4
2.2587,96.0573,4.5
0.6867,96.9438,4.7
0.6609,97.0216,4.2
-1.7195,99.8748,4.1
0.8435,97.1508,4.1
3.0223,95.2668,3.9
2.1106,95.4557,3.7
1.9247,96.6783,4.4
1.9826,96.5285,3.9
2.4016,96.191,4.5
1.9445,96.8322,4.6
1.761,98.9168,4.4
0.9941,97.2007,4.7
2.2604,96.4547,4.7
2.4763,96.0613,4
1.218,97.2926,4.3
0.5768,97.3072,3.9
2.1595,96.2978,3.9
1.0088,99.8063,4
1.7812,97.7121,4.4
4.7726,95.1577,5.3
2.2745,96.9879,4
0.2733,97.3091,4.2
2.3057,96.2616,4.4
4.6627,95.0132,4.5
-1.8043,99.7508,3.7
2.0354,96.667,4.2
1.2669,97.1299,4.8
0.2329,97.8366,4
1.1659,97.014,4.1
0.748,97.8102,4.6
1.1866,97.7945,3.6
-5.902,103.4368,4.6
1.5322,97.0555,4.9
-4.957,102.8271,4.1
0.2918,97.553,3.8
2.7926,96.0861,4
2.5228,95.6991,4.4
1.9789,96.5118,4
-1.6095,99.7203,4.8
1.5208,97.1113,3.9
1.0753,97.4797,4.8
2.2815,96.2092,4.6
1.8644,96.2407,4.4
1.0753,97.4452,4.6
1.7491,96.0007,4
0.8706,96.3833,3.6
1.6081,97.0378,4.5
0.9829,97.1082,4.5
1.1641,97.1702,4.3
1.8244,96.3091,3.7
1.9373,96.524,3.3
2.8501,97.1195,3.6
1.3839,97.1724,4.2
-0.4259,98.117,4.6
1.7547,97.8378,4.8
-2.266,102.4195,4
1.0017,98.7124,4.1
0.8872,97.3697,4.6
0.3881,98.7701,3.5
0.9159,97.2603,4.5
1.0929,97.2711,4.9
0.9373,97.0275,3.7
0.7822,97.407,4.1
2.662,95.374,4.3
2.6077,95.3489,4.4
2.8104,95.5071,4.2
2.6861,95.0062,3.9
1.9388,95.9166,4
2.3058,95.8276,3.9
-0.8897,97.7472,4.8
-0.8801,97.6133,4.3
1.6639,96.9256,3.6
1.6161,96.8726,4.3
1.2522,97.1305,4.1
-1.6754,100.014,4.7
-1.9967,99.7628,3.7
-1.7152,99.9093,4.4
1.2959,97.0955,4.3
0.1662,97.73,3.8
4.6866,95.1433,4.8
1.9444,96.6419,4.5
1.614,96.9565,4.4
-5.5793,102.2202,3.6
-5.7258,102.0857,3.5
0.3555,97.6028,4.2
2.6702,95.5203,4.4
1.8396,96.4346,4
4.5155,95.0035,4.5
2.5539,97.3919,3.8
1.8106,97.1262,6.7
1.5798,96.8172,3.9
1.411,97.0001,3.8
2.2679,95.099,4.9
2.0294,98.1948,3.8
-6.0118,103.4658,4.7
1.7487,96.8977,4.5
-1.5165,99.9406,4.2
1.5093,96.7887,3.8
-1.9884,99.7083,3.5
0.8126,97.1063,4.5
2.705,95.4266,4
1.1152,97.197,4.8
1.6537,97.0496,4
1.4377,96.8424,4
1.4838,97.7023,3.7
1.1519,97.723,3.7
-3.0934,101.5614,4.1
1.9411,97.8285,3.8
0.7254,96.9535,3.9
-1.7941,99.744,3.8
1.571,98.0383,3.5
1.9687,96.6925,4
1.339,96.671,4
1.497,96.9239,4
1.1264,97.2253,4.1
0.9538,97.3782,3.9
4.7548,96.1739,3.6
1.1902,97.2958,4.7
2.4299,95.9878,3.8
0.5471,98.1458,3.9
-0.058,97.7224,3.8
2.2695,96.9222,4.1
0.2681,96.3401,4
1.9141,96.2452,3.8
1.6603,96.3786,3.8
1.1293,97.1675,4.4
0.3856,96.4203,3.9
2.4986,95.578,4.3
1.3345,96.3936,4
4.6608,95.1129,4.7
1.7716,99.404,4.4
1.7887,99.2431,4.5
1.5211,97.2043,4.5
1.3637,97.1096,4.7
1.2886,97.2749,5.5
2.1062,96.9018,3.9
0.8464,97.3785,4.5
1.1012,97.1177,3.7
0.2977,97.1429,4.2
0.2963,97.219,4.2
2.1782,96.8563,3.5
2.6118,98.0516,3.9
1.7783,96.8813,4.2
1.8465,97.0489,4.2
-0.2937,96.9275,4.7
4.0081,95.556,3.7
1.0459,97.1381,4
1.6466,97.3404,3.7
-0.1604,97.3626,4.6
1.1987,96.5445,3.9
2.3877,95.7924,3.7
2.0887,96.1969,4.5
2.0663,96.6285,4.2
1.6273,97.2344,3.6
1.265,97.1324,4.6
2.5186,95.778,4.1
-2.2739,100.6934,4.6
1.3042,97.1599,4.3
1.1256,97.519,3.7
0.8205,97.3442,4.4
1.3974,97.0185,4.5
1.0419,97.2332,4.1
1.9413,97.717,4.8
3.1876,96.3674,3.6
1.1952,97.2263,4.1
-0.8406,99.9909,3.7
2.2819,95.8375,3.8
2.7168,95.8166,4.7
2.3298,96.1776,4
-1.718,99.9891,3.8
1.1857,97.1362,4.5
1.1635,97.1937,3.8
1.8523,98.2045,3.9
1.0267,97.2108,4.6
2.1073,96.6366,4
3.4526,95.1652,3.8
1.8383,96.9167,3.8
-2.2693,99.6481,4
2.4371,96.1739,4
-0.4944,97.4166,3.9
0.9205,97.7984,4.8
2.2239,96.8741,4.5
3.7437,96.203,4.4
-2.2172,98.2145,3.4
5.2212,95.0877,3.8
1.4535,97.0893,4.2
0.8772,97.3876,4.3
1.0827,97.3044,3.8
1.0339,97.2089,4.6
1.3484,97.4575,3.7
4.2234,96.1773,5.1
2.9275,96.3553,3.9
1.0593,96.8872,4
1.2954,97.2856,4
2.7092,95.7021,4.6
-5.1512,102.1455,4.7
1.2415,97.1314,3.7
0.9905,99.9855,4
2.4254,97.1592,5.2
3.9413,95.8938,4.8
1.2211,97.1766,4.5
4.1008,97.0204,3.9
1.1896,97.8596,3.8
-2.0474,100.8128,4.5
-1.477,99.6756,4.8
-5.6065,102.0883,4.7
0.1551,98.657,4.6
1.6383,97.6881,3.5
1.0695,98.8038,3.8
1.3458,96.8541,4.4
1.1215,96.867,5.3
0.0711,97.2068,4
1.0201,97.3639,4.1
1.949,97.0674,5
2.151,96.7875,3.9
1.0603,97.1748,4.8
1.4322,97.8305,3.4
2.6945,96.3147,4.1
2.2258,96.0482,4
0.6852,97.6203,4
-0.0669,97.3301,3.9
-1.5965,100.2638,3.8
2.6549,96.0456,4.8
2.3404,95.564,3.6
2.2816,96.4081,3.8
2.1646,96.8729,4.5
1.6112,97.1145,4.2
2.6946,95.6207,4.8
-3.3904,101.3972,4.5
1.3222,97.0679,4.7
1.1758,97.5532,3.8
1.0312,97.6853,3.8
0.3039,97.3131,4.8
2.0969,96.2441,4.5
0.4535,97.6341,3.6
0.3797,97.3497,4.4
0.745,98.0063,3.6
1.0345,97.4561,4.4
0.2649,97.7005,4.6
0.9115,97.4458,3.8
1.0646,97.4661,5.3
1.036,97.4945,5
0.8619,97.3372,4.1
-0.4474,97.4233,3.9
1.6354,97.7006,3.8
4.5374,94.9914,4.8
1.9264,97.18,3.6
1.9289,97.3104,3.8
3.5921,95.0883,3.6
0.3711,97.3358,4.8
-0.2946,96.9128,4.5
1.7204,96.9842,4
