EventID , Time , Latitude , Longitude , Depth/km , Author , Catalog , Contributor , ContributorID , MagType , Magnitude , MagAuthor , EventLocationName,,,,,,
1071751,2000-10-16T19:12:13,-5.529,101.808,33,ISC,ISC,ISC,1740834,mb,4.7,NEIC,SOUTHWEST OF SUMATRA,,,,,,
1079432,2000-10-17T14:39:46,-5.5953,103.0497,0,IDC,ISC,ISC,2783142,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
1080358,2000-10-17T17:11:02,-5.071,102.591,52.4,ISC,ISC,ISC,2783145,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
1088223,2000-10-18T13:03:35,-5.499,103.115,43.4,ISC,ISC,ISC,1740886,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
1088496,2000-10-18T13:55:00,-5.271,102.581,21.6,ISC,ISC,ISC,2783190,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1091121,2000-10-18T20:26:48,-5.376,102.461,30.6,ISC,ISC,ISC,1740894,Mw,5.1,HRVD,SOUTHERN SUMATRA,,,,,,
1091194,2000-10-18T20:32:04,-5.289,102.448,33,ISC,ISC,ISC,1740896,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
1091236,2000-10-18T20:33:42,-5.175,102.696,22.6,ISC,ISC,ISC,2783217,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1091881,2000-10-18T22:30:28,-4.9067,103.1502,58.6,IDC,ISC,ISC,2783222,mb,4,IDC,SOUTHERN SUMATRA,,,,,,
1093010,2000-10-19T00:58:13,-5.166,102.615,33,ISC,ISC,ISC,1912423,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
1094462,2000-10-19T05:26:41,-5.435,102.48,33,ISC,ISC,ISC,2792696,mb,4.4,ISC,SOUTHERN SUMATRA,,,,,,
1102744,2000-10-20T03:56:45,-2.247,98.389,33,ISC,ISC,ISC,2783292,mb,4.1,ISC,SOUTHWEST OF SUMATRA,,,,,,
1103923,2000-10-20T07:42:59,-5.658,102.821,33,ISC,ISC,ISC,1912459,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
1104358,2000-10-20T08:55:56,-5.663,105.643,82.5,ISC,ISC,ISC,1912462,mb,4.2,ISC,SUNDA STRAIT,,,,,,
1115168,2000-10-21T09:43:51,-4.665,102.443,33,ISC,ISC,ISC,2783387,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
1118407,2000-10-21T15:35:15,-5.5259,103.0071,0,IDC,ISC,ISC,2783407,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1121182,2000-10-21T20:14:18,-5.244,103.285,33,ISC,ISC,ISC,2783417,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1126255,2000-10-22T08:12:11,-4.703,102.053,15.6,ISC,ISC,ISC,1740978,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
1161034,2000-10-26T01:40:34,-5.1393,102.9851,0,IDC,ISC,ISC,2783643,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
1161649,2000-10-26T03:33:17,-5.348,102.638,32.3,ISC,ISC,ISC,1741060,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
1161661,2000-10-26T03:34:34,-5.4587,102.4799,0,IDC,ISC,ISC,2783653,mb,4.6,IDC,SOUTHERN SUMATRA,,,,,,
1162141,2000-10-26T05:37:59,-5.347,102.517,33,ISC,ISC,ISC,1741064,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
1166156,2000-10-26T15:53:12,-5.844,102.112,32.4,ISC,ISC,ISC,2783689,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
1185662,2000-10-29T02:23:33,-5.028,102.865,33,ISC,ISC,ISC,1912739,mb,4.3,NEIC,SOUTHERN SUMATRA,,,,,,
1187038,2000-10-29T07:04:01,-3.91,102.443,33,ISC,ISC,ISC,2783873,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
1193691,2000-10-30T07:44:48,-5.939,102.5907,0,IDC,ISC,ISC,2783964,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1194421,2000-10-30T11:14:31,-0.993,98.442,19.9,ISC,ISC,ISC,1741186,mb,4.4,ISC,SOUTHERN SUMATRA,,,,,,
1196485,2000-10-30T19:08:35,-4.3462,103.2741,0,IDC,ISC,ISC,2784006,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
923805,2000-11-01T03:49:43,-5.1627,103.145,39.5,IDC,ISC,ISC,2784089,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
928460,2000-11-01T17:05:07,-5.929,102.297,20,ISC,ISC,ISC,2784132,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
953407,2000-11-05T04:45:34,-5.923,102.68,35.4,ISC,ISC,ISC,1741342,Mw,5.8,HRVD,SOUTHERN SUMATRA,,,,,,
954392,2000-11-05T07:50:37,-4.197,102.444,21.3,ISC,ISC,ISC,1741346,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
956852,2000-11-05T15:56:12,-5.673,103.892,48,ISC,ISC,ISC,1741354,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
957331,2000-11-05T17:37:46,-5.3199,105.5654,0,IDC,ISC,ISC,2784373,mb,4.2,IDC,SUNDA STRAIT,,,,,,
958071,2000-11-05T20:11:15,-5.0213,104.3017,0,IDC,ISC,ISC,2784382,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
960838,2000-11-06T06:24:02,-5.2932,102.4862,21.4,IDC,ISC,ISC,2784401,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
970926,2000-11-07T12:35:42,-5.137,101.033,33,ISC,ISC,ISC,2784467,mb,3.9,ISC,SOUTHWEST OF SUMATRA,,,,,,
980180,2000-11-08T20:51:45,-4.642,102.459,33,ISC,ISC,ISC,2784565,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
985866,2000-11-09T16:15:28,-4.921,103.228,33,ISC,ISC,ISC,2784638,mb,3.5,ISC,SOUTHERN SUMATRA,,,,,,
990933,2000-11-10T10:48:11,-5.657,103.039,31.1,ISC,ISC,ISC,1741470,mb,5.1,NEIC,SOUTHERN SUMATRA,,,,,,
991035,2000-11-10T10:57:03,-4.4499,106.1131,319.8,IDC,ISC,ISC,2784691,mb,3.2,IDC,SOUTHERN SUMATRA,,,,,,
991421,2000-11-10T12:27:13,-5.406,103.3322,0,IDC,ISC,ISC,2784694,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
1001393,2000-11-11T22:41:30,-4.592,102.051,26.9,ISC,ISC,ISC,1913258,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
1002384,2000-11-12T01:58:36,-5.793,105.704,33,ISC,ISC,ISC,1741510,mb,4.6,NEIC,SUNDA STRAIT,,,,,,
1002649,2000-11-12T03:04:38,-5.287,102.722,33,ISC,ISC,ISC,2784795,mb,3.8,ISC,SOUTHERN SUMATRA,,,,,,
1007003,2000-11-12T22:51:07,-2.6013,103.9009,308.5,IDC,ISC,ISC,2784854,mb,3.1,IDC,SOUTHERN SUMATRA,,,,,,
1012045,2000-11-13T17:16:02,-0.8024,99.2516,0,IDC,ISC,ISC,2784906,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1014423,2000-11-13T22:05:09,-5.669,101.992,27,ISC,ISC,ISC,2784930,mb,3.9,ISC,SOUTHWEST OF SUMATRA,,,,,,
1024244,2000-11-14T21:51:40,-4.2172,102.5933,29.5,IDC,ISC,ISC,2784997,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
1055046,2000-11-17T00:39:21,-4.242,102.229,200,ISC,ISC,ISC,2785585,mb,3.6,ISC,SOUTHERN SUMATRA,,,,,,
1061529,2000-11-17T13:38:40,-1.692,100.627,79.5,ISC,ISC,ISC,1741926,mb,5,NEIC,SOUTHERN SUMATRA,,,,,,
1075218,2000-11-18T17:11:11,-3.767,102.62,250,ISC,ISC,ISC,2786003,mb,3.5,ISC,SOUTHERN SUMATRA,,,,,,
1083125,2000-11-19T09:35:54,-5.754,101.98,33,ISC,ISC,ISC,2786133,mb,4,ISC,SOUTHWEST OF SUMATRA,,,,,,
1093869,2000-11-20T12:03:42,-5.365,102.443,18.9,ISC,ISC,ISC,1913984,mb,4.1,NEIC,SOUTHERN SUMATRA,,,,,,
1093891,2000-11-20T12:05:58,-4.2044,104.3889,147.7,IDC,ISC,ISC,2786325,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1096868,2000-11-20T20:47:28,-3.3724,103.546,0,IDC,ISC,ISC,2786390,mb,3.2,IDC,SOUTHERN SUMATRA,,,,,,
1107888,2000-11-22T09:35:45,-4.7248,104.6604,0,IDC,ISC,ISC,2786583,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1112628,2000-11-22T19:55:56,-4.77,103.355,33,ISC,ISC,ISC,1742316,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
1112804,2000-11-22T20:18:10,-5.0112,103.0216,0,IDC,ISC,ISC,2786621,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1122763,2000-11-23T18:33:35,-5.098,104.194,33,ISC,ISC,ISC,2786765,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
1126282,2000-11-24T00:36:16,-4.831,101.8051,27.8,IDC,ISC,ISC,2786808,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1130151,2000-11-24T10:02:01,-4.092,102.568,100,ISC,ISC,ISC,2786858,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1141667,2000-11-25T13:23:47,-5.3655,102.6655,0,IDC,ISC,ISC,2787013,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1142708,2000-11-25T15:46:50,-6.084,104.427,32.5,ISC,ISC,ISC,2787025,mb,4,ISC,SUNDA STRAIT,,,,,,
1167857,2000-11-28T21:39:05,-4.575,102.102,20,ISC,ISC,ISC,1914414,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1169720,2000-11-29T04:26:29,-5.007,101.3737,0,IDC,ISC,ISC,2787373,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
1178730,2000-11-30T10:46:47,-4.354,102.259,60.8,ISC,ISC,ISC,1742604,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
1179426,2000-11-30T12:57:33,-4.6198,101.7548,0,IDC,ISC,ISC,2787474,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
928802,2000-12-01T22:02:35,-4.527,102.289,32.7,ISC,ISC,ISC,3263832,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
929493,2000-12-02T00:54:34,-4.6677,103.0996,0,IDC,ISC,ISC,3263838,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
943745,2000-12-04T07:17:20,-4.821,102.928,33,ISC,ISC,ISC,3263953,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
944000,2000-12-04T08:06:57,-4.9495,104.0635,31.8,IDC,ISC,ISC,3263961,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
948543,2000-12-05T01:28:01,-2.897,101.456,33,ISC,ISC,ISC,3264008,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
952224,2000-12-05T15:55:32,-4.477,102.417,49.2,ISC,ISC,ISC,1914695,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
953740,2000-12-05T20:47:56,-3.005,99.432,31.4,ISC,ISC,ISC,1742754,mb,4.6,NEIC,SOUTHWEST OF SUMATRA,,,,,,
962969,2000-12-07T07:04:42,-2.337,101.904,33,ISC,ISC,ISC,3264162,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
976073,2000-12-09T00:16:04,-4.35,102.285,51.4,ISC,ISC,ISC,1914821,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
978296,2000-12-09T11:15:40,-2.598,103.297,79,ISC,ISC,ISC,1914839,mb,4.3,NEIC,SOUTHERN SUMATRA,,,,,,
981632,2000-12-09T22:05:47,-5.3223,102.8179,0,IDC,ISC,ISC,3264326,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
991121,2000-12-11T03:58:02,-5.185,102.951,33,ISC,ISC,ISC,1914923,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
995526,2000-12-11T21:31:09,-4.6231,102.438,0,IDC,ISC,ISC,3264482,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
1003445,2000-12-13T09:57:08,-5.199,103.1846,0,IDC,ISC,ISC,3264596,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
1008849,2000-12-14T08:52:37,-5.489,102.961,33,ISC,ISC,ISC,1743012,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
1025073,2000-12-16T08:33:55,-1.523,99.659,33,ISC,ISC,ISC,1915114,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
1037243,2000-12-17T18:45:07,-4.47,102.324,33,ISC,ISC,ISC,2793287,mb,3.8,ISC,SOUTHERN SUMATRA,,,,,,
1070730,2000-12-21T20:47:31,-6.019,102.528,33,ISC,ISC,ISC,1915347,mb,3.7,ISC,SOUTHWEST OF SUMATRA,,,,,,
1070889,2000-12-21T21:02:34,-5.164,104.893,120.6,ISC,ISC,ISC,1915348,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
1078937,2000-12-22T23:23:54,-2.6487,102.6732,0,IDC,ISC,ISC,3265272,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
1089472,2000-12-24T15:31:39,-4.592,101.884,22.2,ISC,ISC,ISC,1743324,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
1100684,2000-12-26T15:48:40,-4.271,102.148,33,ISC,ISC,ISC,3265539,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
1104715,2000-12-27T09:07:14,-3.709,101.953,63.9,ISC,ISC,ISC,1743394,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
1111172,2000-12-28T07:06:32,-5.059,100.583,33,ISC,ISC,ISC,3265629,mb,3.8,ISC,SOUTHWEST OF SUMATRA,,,,,,
1115231,2000-12-28T18:54:35,-4.901,102.556,24,ISC,ISC,ISC,1743424,Mw,5.4,HRVD,SOUTHERN SUMATRA,,,,,,
1117967,2000-12-29T01:34:13,-3.5,101.625,54.9,ISC,ISC,ISC,1743436,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
1119980,2000-12-29T09:04:45,-5.2295,102.8935,34.7,IDC,ISC,ISC,3265708,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
1126598,2000-12-30T02:44:43,-4.8591,105.4566,0,IDC,ISC,ISC,3265768,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
944466,2001-01-04T15:26:57,-5.838,103.384,35.4,ISC,ISC,ISC,2038972,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
945489,2001-01-04T19:57:50,-0.845,97.448,26.6,ISC,ISC,ISC,3411457,mb,4.1,ISC,SOUTHWEST OF SUMATRA,,,,,,
961185,2001-01-07T11:06:49,-5.2428,101.745,0,IDC,ISC,ISC,3266163,mb,4,IDC,SOUTHWEST OF SUMATRA,,,,,,
963727,2001-01-07T20:41:34,-5.678,103.68,27.2,ISC,ISC,ISC,3266188,mb,3.8,ISC,SOUTHERN SUMATRA,,,,,,
963792,2001-01-07T20:50:10,-6.049,102.462,62.1,ISC,ISC,ISC,1763334,mb,4.7,NEIC,SOUTHWEST OF SUMATRA,,,,,,
965701,2001-01-08T05:18:37,-5.684,102.813,33,ISC,ISC,ISC,1763340,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
967007,2001-01-08T12:02:43,-4.627,102.21,33,ISC,ISC,ISC,2039216,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
983039,2001-01-11T04:14:58,-4.993,102.046,33,ISC,ISC,ISC,3266420,mb,4.4,ISC,SOUTHERN SUMATRA,,,,,,
1031801,2001-01-16T13:25:01,-4.013,101.669,33,ISC,ISC,ISC,1841012,mb,6,NEIC,SOUTHERN SUMATRA,,,,,,
1031848,2001-01-16T13:25:09,-4.071,101.744,28,ISC,ISC,ISC,1763498,MW,6.8,HRVD,SOUTHERN SUMATRA,,,,,,
1032015,2001-01-16T13:39:05,-4.242,101.595,24.7,ISC,ISC,ISC,1763500,mb,5.4,NEIC,SOUTHERN SUMATRA,,,,,,
1032334,2001-01-16T13:54:30,-4.241,101.564,33,ISC,ISC,ISC,2039743,mb,5.1,NEIC,SOUTHERN SUMATRA,,,,,,
1032539,2001-01-16T14:07:48,-4.309,101.654,21.7,ISC,ISC,ISC,1763502,mb,5.2,NEIC,SOUTHERN SUMATRA,,,,,,
1032741,2001-01-16T14:25:09,-4.3,101.668,21.7,ISC,ISC,ISC,1763504,mb,5.6,NEIC,SOUTHERN SUMATRA,,,,,,
1033091,2001-01-16T15:08:24,-4.435,101.521,33,ISC,ISC,ISC,3266762,mb,4.4,ISC,SOUTHERN SUMATRA,,,,,,
1033161,2001-01-16T15:24:17,-4.4491,102.3037,0,IDC,ISC,ISC,3266766,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1033175,2001-01-16T15:24:58,-4.9952,101.5087,0,IDC,ISC,ISC,3266764,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1033628,2001-01-16T16:15:35,-4.163,101.667,33,ISC,ISC,ISC,1763506,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
1034088,2001-01-16T16:49:57,-4.25,101.604,52.4,ISC,ISC,ISC,1841015,MW,5.7,HRVD,SOUTHERN SUMATRA,,,,,,
1034237,2001-01-16T17:06:46,-4.278,101.546,33,ISC,ISC,ISC,1763510,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
1034252,2001-01-16T17:09:31,-4.6356,100.9758,0,IDC,ISC,ISC,3266772,mb,4,IDC,SOUTHWEST OF SUMATRA,,,,,,
1034396,2001-01-16T17:28:58,-4.477,101.179,33,ISC,ISC,ISC,3266777,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
1034739,2001-01-16T18:16:31,-3.7701,102.2314,34,IDC,ISC,ISC,3266779,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1034909,2001-01-16T18:44:01,-4.227,101.571,25.5,ISC,ISC,ISC,2793604,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
1039188,2001-01-17T04:22:50,-4.702,101.054,32.6,ISC,ISC,ISC,3266814,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
1044447,2001-01-17T15:23:33,-4.423,102.696,33,ISC,ISC,ISC,3006967,mb,4.3,NEIC,SOUTHERN SUMATRA,,,,,,
1045975,2001-01-17T18:39:38,-4.143,102.927,33,ISC,ISC,ISC,3266858,mb,4.4,ISC,SOUTHERN SUMATRA,,,,,,
1049816,2001-01-18T02:35:20,-4.5419,103.1031,0,IDC,ISC,ISC,3266880,mb,4,IDC,SOUTHERN SUMATRA,,,,,,
1051286,2001-01-18T07:26:38,-4.029,101.741,44.5,ISC,ISC,ISC,1841017,MW,5.4,HRVD,SOUTHERN SUMATRA,,,,,,
1055000,2001-01-18T16:23:22,-4.25,101.638,72.1,ISC,ISC,ISC,1763546,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
1078727,2001-01-21T03:40:48,-4.114,101.549,33,ISC,ISC,ISC,2753466,mb,4.3,NEIC,SOUTHERN SUMATRA,,,,,,
1086039,2001-01-21T23:03:16,-4.746,102.782,33,ISC,ISC,ISC,2753546,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
1096393,2001-01-23T02:58:33,-4.453,101.357,27.6,ISC,ISC,ISC,3008249,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
1103105,2001-01-23T17:38:10,-0.249,99.167,62.1,ISC,ISC,ISC,1763639,MW,5.6,HRVD,SOUTHERN SUMATRA,,,,,,
1106790,2001-01-24T03:35:39,-4.0494,102.1395,23.1,IDC,ISC,ISC,3267262,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
1107819,2001-01-24T05:44:11,-4.7126,103.4541,37,IDC,ISC,ISC,3267277,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
1117740,2001-01-25T06:09:59,-5.208,102.48,33,ISC,ISC,ISC,3267371,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
1117994,2001-01-25T06:49:13,-5.922,103.703,32.6,ISC,ISC,ISC,1763667,MW,5.3,HRVD,SOUTHERN SUMATRA,,,,,,
1119785,2001-01-25T10:49:48,-4.147,104.0649,0,IDC,ISC,ISC,3267390,mb,3.2,IDC,SOUTHERN SUMATRA,,,,,,
1120007,2001-01-25T11:29:08,-5.395,104.5276,33.5,IDC,ISC,ISC,3267395,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
1120705,2001-01-25T13:10:48,-4.3,102.326,33,ISC,ISC,ISC,3267405,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
1141805,2001-01-28T00:11:36,-4.424,101.373,150,ISC,ISC,ISC,3267440,mb,3.8,ISC,SOUTHERN SUMATRA,,,,,,
1147531,2001-01-28T18:53:06,-4.976,102.739,37.9,ISC,ISC,ISC,1763739,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
1153157,2001-01-29T11:47:45,-3.3146,103.6199,141.3,IDC,ISC,ISC,3267567,mb,2.8,IDC,SOUTHERN SUMATRA,,,,,,
1153973,2001-01-29T14:08:05,-5.898,103.284,34.9,ISC,ISC,ISC,1763751,MW,5.4,HRVD,SOUTHERN SUMATRA,,,,,,
1154006,2001-01-29T14:22:06,-5.797,103.37,33,ISC,ISC,ISC,3010270,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
1155301,2001-01-29T17:34:11,-4.789,103.858,33,ISC,ISC,ISC,3267589,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
1155903,2001-01-29T19:24:37,-4.721,102.9112,0,IDC,ISC,ISC,3267598,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1156441,2001-01-29T21:05:02,-1.4479,104.5263,0,IDC,ISC,ISC,3267608,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
1156502,2001-01-29T21:07:30,-5.87,103.194,33,ISC,ISC,ISC,2040470,MW,5.2,HRVD,SOUTHERN SUMATRA,,,,,,
1157620,2001-01-29T23:49:12,-5.841,103.348,33,ISC,ISC,ISC,3010407,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
1158861,2001-01-30T02:46:28,-5.92,103.812,45.6,ISC,ISC,ISC,1763769,mb,5,NEIC,SOUTHERN SUMATRA,,,,,,
1161521,2001-01-30T13:46:24,-5.756,103.354,33,ISC,ISC,ISC,1763777,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
1170467,2001-01-31T16:37:18,-4.9394,102.6595,0,IDC,ISC,ISC,3267816,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
932343,2001-02-02T05:12:44,-5.815,103.408,94.3,ISC,ISC,ISC,1763857,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
947485,2001-02-04T00:50:52,-5.158,103.995,23.7,ISC,ISC,ISC,3011826,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
954454,2001-02-04T20:35:27,-2.1205,100.4662,0,IDC,ISC,ISC,3268303,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
964570,2001-02-06T03:55:43,-4.5893,102.0875,0,IDC,ISC,ISC,3268456,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
965141,2001-02-06T05:37:29,-4.482,102.187,33,ISC,ISC,ISC,3012283,mb,3.9,NEIC,SOUTHERN SUMATRA,,,,,,
965813,2001-02-06T07:50:11,-1.801,105.367,33,ISC,ISC,ISC,3268476,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
973921,2001-02-07T08:38:00,-4.449,102.286,8.1,ISC,ISC,ISC,2736052,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
978383,2001-02-07T23:00:03,-4.1541,102.5842,0,IDC,ISC,ISC,3268693,mb,3.2,IDC,SOUTHERN SUMATRA,,,,,,
989232,2001-02-09T08:13:22,-4.886,102.776,33,ISC,ISC,ISC,3012867,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
995757,2001-02-10T03:43:04,-4.48,104.6332,351.6,IDC,ISC,ISC,3268928,mb,3.1,IDC,SOUTHERN SUMATRA,,,,,,
1001273,2001-02-11T00:38:35,-5.214,100.637,33,ISC,ISC,ISC,3269011,mb,3.9,ISC,SOUTHWEST OF SUMATRA,,,,,,
1001565,2001-02-11T01:51:59,-0.93,99.664,26,ISC,ISC,ISC,2793769,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
1014531,2001-02-13T00:08:49,-4.6752,102.5815,0,IDC,ISC,ISC,3269182,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
1017593,2001-02-13T12:18:20,-5.254,102.117,33,ISC,ISC,ISC,3269215,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1019861,2001-02-13T16:40:21,-5.104,102.125,26.4,ISC,ISC,ISC,1832308,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
1021272,2001-02-13T19:28:30,-4.754,102.478,33.9,ISC,ISC,ISC,2770811,MW,7.4,HRVD,SOUTHERN SUMATRA,,,,,,
1021496,2001-02-13T20:09:47,-4.7997,102.9957,0,IDC,ISC,ISC,3269280,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
1021510,2001-02-13T20:13:17,-4.6977,103.4183,31,IDC,ISC,ISC,3269282,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1021572,2001-02-13T20:17:06,-5.0904,101.6068,0,IDC,ISC,ISC,3269284,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
1021636,2001-02-13T20:24:15,-5.5223,102.5782,0,IDC,ISC,ISC,3269286,mb,3.2,IDC,SOUTHERN SUMATRA,,,,,,
1021714,2001-02-13T20:46:04,-2.7548,105.5224,361.3,IDC,ISC,ISC,3269290,mb,3,IDC,SOUTHERN SUMATRA,,,,,,
1021728,2001-02-13T20:46:44,-4.926,102.4674,0,IDC,ISC,ISC,3269292,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1021762,2001-02-13T20:52:17,-4.506,103.826,30.4,ISC,ISC,ISC,3269294,mb,3.8,ISC,SOUTHERN SUMATRA,,,,,,
1021918,2001-02-13T21:09:58,-4.8139,102.9867,25.5,IDC,ISC,ISC,3269297,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
1021997,2001-02-13T21:28:03,-4.9819,103.0309,27.9,IDC,ISC,ISC,3269299,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
1022053,2001-02-13T21:48:13,-5.462,102.747,33,ISC,ISC,ISC,3269301,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
1022181,2001-02-13T22:14:29,-4.7267,103.3445,0,IDC,ISC,ISC,3269304,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1022342,2001-02-13T22:27:13,-5.151,102.121,24,ISC,ISC,ISC,1832311,mb,5.2,NEIC,SOUTHERN SUMATRA,,,,,,
1022385,2001-02-13T22:34:18,-5.334,102.202,33,ISC,ISC,ISC,3269316,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
1022406,2001-02-13T22:51:11,-4.66,101.6216,0,IDC,ISC,ISC,3269318,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
1022476,2001-02-13T23:05:50,-4.7556,103.8732,0,IDC,ISC,ISC,3269320,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
1022666,2001-02-13T23:44:59,-5.2372,102.998,213.2,IDC,ISC,ISC,3269324,mb,3.2,IDC,SOUTHERN SUMATRA,,,,,,
